,valid_from,tags_before,comments,changeset_id
3581,2023-09-30 10:04:44+00:00,"{'name': '""Ազատ Հայրենիկ""', 'name:ru': '""Азат Айреник""', 'office': 'yes', 'name:hy': '""Ազատ Հայրենիկ""'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
4045,2023-09-30 10:04:44+00:00,{'amenity': 'pharmacy'},"added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2654,2023-09-30 10:04:44+00:00,"{'name': 'Սվետա', 'name:en': '""Sveta""', 'shop': 'clothes', 'name:ru': '""Света""', 'name:hy': 'Սվետա'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2652,2023-09-30 10:04:44+00:00,{'amenity': 'bureau_de_change'},"added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2684,2023-09-30 10:04:44+00:00,"{'highway': 'bus_stop', 'name': 'Մարշալ Բաղրամյան փող (Մազի Կամուրջ)', 'name:en': 'Baghramyan street (Mazi Kamurj)', 'public_transport': 'platform', 'bus': 'yes', 'name:ru': 'ул. Маршала Баграмяна (Мази Камурдж)'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2668,2023-09-30 10:04:44+00:00,"{'amenity': 'car_wash', 'self_service': 'yes'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
4347,2023-09-30 10:04:44+00:00,"{'name': 'Faberlik', 'shop': 'cosmetics'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
4066,2023-09-30 10:04:44+00:00,"{'name': 'Արցախ', 'name:en': 'Artsakh', 'shop': 'butcher', 'name:ru': 'Арцах', 'payment:cash': 'yes', 'name:hy': 'Արցախ', 'butcher': 'chicken'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
4138,2023-09-30 10:04:44+00:00,{'shop': 'tyres'},"added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
4350,2023-09-30 10:04:44+00:00,"{'name': 'TelCell', 'amenity': 'payment_terminal', 'shop': 'mobile_phone', 'opening_hours': '24/7', 'payment:cash': 'yes', 'payment:coins': 'yes', 'currency:AMD': 'yes'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
3995,2023-09-30 10:04:44+00:00,"{'name': 'Central', 'amenity': 'bar', 'name:en': 'Central', 'phone': '+374 47 94 89 99', 'outdoor_seating': 'no'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2698,2023-09-30 10:04:44+00:00,"{'name': 'Maranata', 'name:en': 'Maranata', 'shop': 'electronics'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
4384,2023-09-30 10:04:44+00:00,"{'name': 'Mary Market', 'shop': 'convenience'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
1861,2023-09-30 10:04:44+00:00,"{'highway': 'bus_stop', 'name': 'Ազատամարտիկների պողոտա (Ազատության հրապարակ)', 'name:en': 'Azatamartikneri Avenue (Liberty Square)', 'public_transport': 'platform', 'bus': 'yes', 'name:ru': 'проспект Азатамартикнери (Площадь Свободы)', 'shelter': 'yes', 'bench': 'yes', 'name:hy': 'Ազատամարտիկների պողոտա (Ազատության հրապարակ)'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
1841,2023-09-30 10:04:44+00:00,"{'name': 'Թավադի', 'name:en': 'Tavadi', 'shop': 'florist'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
1872,2023-09-30 10:04:44+00:00,"{'name': 'Nyuans', 'name:en': 'Nyuans', 'shop': 'clothes'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
4433,2023-09-30 10:04:44+00:00,"{'name': 'VIVA CELL (MTS Armenia)', 'operator': 'MTS Armenia', 'office': 'telecommunication'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
649,2023-09-30 10:04:44+00:00,"{'name': ""Woman's beauty salon"", 'shop': 'hairdresser', 'name:hy': 'Կանացի գեղեցկության սրահ'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2123,2023-09-30 10:04:44+00:00,{'amenity': 'taxi'},"added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2350,2023-09-30 10:04:44+00:00,{'shop': 'books'},"added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
4366,2023-09-30 10:04:44+00:00,"{'name': 'Pharmacy', 'name:en': 'Pharmacy', 'shop': 'clothes'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2120,2023-09-30 10:04:44+00:00,"{'name': 'Remax Electronics', 'shop': 'electronics'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
2285,2023-09-30 10:04:44+00:00,"{'name': 'Ղարաբաղ Տելեկոմ', 'name:en': 'Karabakh Telecom SC', 'website': 'http://kt.am', 'opening_hours': 'Mo-Su 9:00-22:00', 'phone': '111', 'name:ru': 'Карабах Телеком', 'office': 'telecommunication', 'name:hy': 'Ղարաբաղ Տելեկոմ'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
1592,2023-09-30 10:04:44+00:00,"{'fee': 'AMD 100', 'internet_access': 'wlan', 'internet_access:fee': 'yes'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
3117,2023-09-30 10:04:44+00:00,"{'name': 'Artsakhpost', 'amenity': 'post_office', 'opening_hours': 'Mo-Fr 09:00-17:30', 'phone': '+374 47 94 13 19'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
1231,2023-09-30 10:04:44+00:00,"{'addr:housenumber': '1/10', 'addr:street': 'Նաբերեժնայա փողոց', 'name': 'Կամուրջ', 'addr:city': 'Ստեփանակերտ', 'amenity': 'restaurant', 'name:en': '""Kamurj""', 'opening_hours': '24/7', 'phone': '+374 47 96 10 10', 'name:ru': '""Камурдж""', 'cuisine': 'regional', 'internet_access': 'wlan', 'outdoor_seating': 'yes', 'name:hy': 'Կամուրջ', 'cuisine:ja': 'armenian'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
1339,2023-09-30 10:04:44+00:00,"{'name': 'ԻնստաՎոշ Արցախ', 'amenity': 'car_wash', 'name:en': 'InstaWash Artsakh', 'website': 'https://instawash.am/', 'opening_hours': 'Mo-Su 09:00-21:00', 'name:ru': 'ИнстаВош Арцах', 'email': 'instawashartsakh@gmail.com', 'self_service': 'yes', 'name:hy': 'ԻնստաՎոշ Արցախ'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
1308,2023-09-30 10:04:44+00:00,"{'name': 'TelCell', 'amenity': 'payment_terminal', 'opening_hours': '24/7', 'payment:cash': 'yes', 'payment:coins': 'yes', 'currency:AMD': 'yes'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
743,2023-09-30 10:04:44+00:00,"{'name': 'Artsakhpost', 'amenity': 'post_office'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
3226,2023-09-30 10:04:44+00:00,"{'name': 'Ույուտ', 'name:en': '""Uyut""', 'shop': 'clothes', 'name:ru': '""Уют""', 'name:hy': 'Ույուտ'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
3802,2023-09-30 10:04:44+00:00,{'shop': 'clothes'},"added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
3803,2023-09-30 10:04:44+00:00,{'amenity': 'waste_disposal'},"added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
3809,2023-09-30 10:04:44+00:00,"{'addr:housenumber': '43', 'addr:street': 'Ստեփան Շահումյանի փողոց', 'name': 'QarabağBank', 'addr:city': 'Ասկերան', 'addr:postcode': '375000', 'amenity': 'bank', 'atm': 'yes', 'drive_through': 'no'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
3223,2023-09-30 10:04:44+00:00,{'amenity': 'toilets'},"added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
742,2023-09-30 10:04:44+00:00,"{'name': 'ABB', 'amenity': 'bank', 'atm': 'yes'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
1503,2023-09-30 10:04:44+00:00,"{'public_transport': 'stop_position', 'bus': 'yes'}","added Khankendi city street azerbaijan namesBy 29 September 2023, police of the Ministry of Internal Affairs of Artsakh left all their weapons in Stepanakert and completely abandoned the region.Azerbaijani police vehicles began patrolling the city on 29",141944377
